green,red,IR,acc_x,acc_y,acc_z,sample_index
84239,193633,207281,8.1547394208,-4.3034914461,2.9814569596,409
83653,193389,207176,8.062615750700001,-4.3633120111,3.1034909122000003,410
83347,193187,207061,8.057830105499999,-4.3597227772,3.0364918793999998,411
83178,193080,207015,7.9872418388,-4.5044885445,3.0412775246,412
83254,193097,206986,8.075776275,-4.465006971599999,3.1453653077,413
83398,193093,206997,7.8927253461,-4.3298124947,3.0604201053999995,414
83565,193169,207026,8.0135628874,-4.4279182213,3.0664021618999997,415
83694,193223,207055,8.0901332106,-4.4721854394000005,3.0759734523,416
83789,193278,207087,8.0805619202,-4.4339002778,3.014956476,417
83864,193297,207111,8.1080793801,-4.2915273330999995,3.0101708308,418
83984,193369,207127,8.0985080897,-4.5212383027000005,3.0484559924,419
84095,193409,207163,8.0243305891,-4.3657048337,3.0783662749,420
84248,193444,207170,8.1882389372,-4.4482572134,3.0340990568,421
84415,193525,207233,8.0590265168,-4.3214376156,3.1022945009000003,422
84599,193570,207279,8.1511501869,-4.3884366484,3.0412775246,423
84764,193663,207341,7.9932238953,-4.4291146326,2.9587251449000003,424
84964,193738,207337,8.0374911134,-4.4015971727,3.1286155494999996,425
85147,193841,207460,8.1631142999,-4.4458643908,3.0245277664,426
85343,193959,207481,8.0566336942,-4.378865358,3.0807590974999997,427
85450,194046,207555,8.0949188558,-4.5415772948,3.0915267992,428
85176,193966,207490,8.0829547428,-4.4171505196,3.014956476,429
84527,193705,207397,8.1535430095,-4.3812581806,3.0520452262999997,430
83934,193385,207265,8.0805619202,-4.4219361648,3.098705267,431
83612,193229,207124,7.9824561936,-4.4841495524,2.9443682093000003,432
83457,193137,207068,8.1009009123,-4.3573299546,3.1692935337,433
83440,193107,207021,7.9872418388,-4.4315074552,3.0065815969000003,434
83574,193130,207036,8.0685978072,-4.3932222936,3.0819555088,435
83736,193198,207053,8.039883936,-4.378865358,2.9647072014,436
83899,193212,207093,8.1188470818,-4.4602213264,3.0173492985999997,437
83885,193254,207125,8.0985080897,-4.4889351976,3.0675985732,438
84054,193296,207160,8.116454259200001,-4.4051864066,2.9623143788,439
84149,193310,207189,8.0865439767,-4.4135612857,3.0687949845,440
84211,193351,207210,8.0949188558,-4.3920258823,3.0652057506,441
84361,193414,207224,8.0685978072,-4.4362931003999995,3.0317062341999996,442
84531,193461,207240,8.0973116784,-4.4602213264,3.0125636533999995,443
84681,193542,207298,8.1080793801,-4.3118663252,3.0999016782999997,444
84847,193610,207333,8.061419339399999,-4.3645084224,3.014956476,445
85028,193700,207375,8.160721477300001,-4.4434715682,3.0496524037,446
85198,193787,207435,8.0781690976,-4.3405801963999995,3.0173492985999997,447
85339,193865,207503,8.2229348649,-4.5248275366,3.1010980895999998,448
85105,193840,207525,8.0985080897,-4.4877387863000004,3.0245277664,449
84449,193612,207359,7.992027484,-4.3633120111,2.9647072014,450
83768,193257,207144,8.0925260332,-4.465006971599999,3.0173492985999997,451
83305,193048,207004,8.1918281711,-4.5595234643,3.1262227269,452
83044,192936,207003,8.027919823,-4.4183469309,2.9431717980000003,453
82906,192861,206923,8.01595571,-4.5248275366,3.038884702,454
83038,192841,206909,8.1415788965,-4.5188454800999995,2.9934210726,455
83220,192883,206966,8.0937224445,-4.3345981399,3.0711878071,456
83368,192918,207018,8.0183485326,-4.4769710846,3.1357940173,457
83478,193009,207010,8.0769726863,-4.3884366484,3.0005995404,458
83564,193002,207038,8.039883936,-4.465006971599999,3.0532416376,459
83663,193068,207082,8.147560953,-4.3956151162,3.0544380489000003,460
83778,193117,207116,8.1009009123,-4.4542392699,3.0771698636,461
83926,193190,207115,8.102097323599999,-4.387240237099999,3.0640093393,462
84102,193269,207168,7.9836526049,-4.3812581806,3.1154550251999997,463
84279,193316,207224,8.0685978072,-4.4327038665,3.0592236941,464
84459,193407,207269,8.0063844196,-4.3932222936,3.086741154,465
84641,193465,207359,7.9884382501,-4.387240237099999,3.0053851856000002,466
84840,193639,207408,8.0422767586,-4.4841495524,3.0185457098999997,467
85039,193692,207435,8.051848049,-4.3716868902,3.0364918793999998,468
85104,193757,207477,8.074579863699999,-4.462614149,3.098705267,469
84641,193639,207424,7.9130643382,-4.3692940676,3.0053851856000002,470
83898,193350,207274,8.070990629799999,-4.4877387863000004,3.0496524037,471
83244,193017,207107,8.087740388,-4.450650036,3.1429724850999996,472
82853,192805,207012,8.0817583315,-4.4697926167999995,2.9958138952,473
82640,192699,206965,8.129614783500001,-4.4207397534999995,2.9958138952,474
82593,192651,206858,7.8807612331,-4.4015971727,3.0209385325,475
82724,192683,206876,8.074579863699999,-4.4123648744,3.0269205889999995,476
82939,192728,206933,8.084151154099999,-4.3034914461,3.0831519201,477
83093,192798,206977,7.9788669596999995,-4.3298124947,3.1393832512,478
83213,192814,206970,7.9788669596999995,-4.382454591899999,3.0771698636,479
83311,192873,207022,8.1212399044,-4.5595234643,2.99102825,480
83438,192956,207046,7.9824561936,-4.387240237099999,2.9838497821999996,481
83559,193029,207041,8.1009009123,-4.4291146326,2.967100024,482
83706,193059,207136,8.1367932513,-4.4362931003999995,3.0484559924,483
83906,193118,207153,8.0135628874,-4.3860438258,3.0101708308,484
84085,193211,207203,7.9908310727,-4.465006971599999,3.0484559924,485
84285,193245,207270,8.0685978072,-4.450650036,3.0340990568,486
84498,193368,207331,8.2695949056,-4.4004007614,3.0927232105,487
84722,193484,207403,8.0231341778,-4.4769710846,2.9838497821999996,488
84907,193619,207476,8.0793655089,-4.4638105603,3.0436703472,489
85112,193694,207543,8.0542408716,-4.3920258823,3.1525437755,490
85182,193795,207503,7.9992059518000005,-4.582255279,3.1334011947,491
84750,193683,207489,7.969295669299999,-4.3716868902,2.8534409504999996,492
83976,193347,207327,8.170292767700001,-4.4039899953,2.9647072014,493
83335,193058,207177,8.0937224445,-4.366901245,3.0460631697999996,494
82952,192846,207051,7.992027484,-4.5020957219,3.1010980895999998,495
82777,192736,207013,7.920242806,-4.4518464473,3.0927232105,496
82763,192653,206977,8.1140614366,-4.4542392699,3.0029923629999997,497
82904,192722,206939,7.9716884919,-4.353740720699999,3.1238299043,498
83109,192824,207005,7.9585279676,-4.4171505196,3.0604201053999995,499
83273,192826,207043,8.1367932513,-4.5092741897,2.979064137,500
108364,243402,264534,-9.207581364800001,3.3655049869,0.6604190376,710
108418,243375,264591,-9.1836531388,3.4887353508000003,0.8279166196,711
108572,243396,264559,-9.175278259699999,3.5270205124,0.7848458128,712
108448,243288,264488,-9.21236701,3.5198420446,0.71784678,713
108085,243234,264516,-9.2889373332,3.6837503927,0.7800601676,714
107599,243059,264466,-9.1704926145,3.5222348672,0.8123632727,715
107269,242998,264344,-9.330811728699999,3.4420753101,0.71784678,716
107159,242992,264321,-9.1130648721,3.493520996,0.789631458,717
107185,243070,264417,-9.2410808812,3.6119657146999997,0.8458627891,718
107337,243098,264418,-9.2853480993,3.421736318,0.789631458,719
107494,243124,264508,-9.2219383004,3.4265219632000004,0.8219345630999999,720
107617,243205,264459,-9.236295236,3.6023944243,0.7704888772,721
107608,243155,264515,-9.1609213241,3.4887353508000003,0.7836494015,722
107690,243167,264515,-9.2889373332,3.517449222,0.7884350467,723
107690,243143,264607,-9.1597249128,3.4313076084,0.7369893608,724
107730,243175,264456,-9.1740818484,3.6119657146999997,0.7274180704000001,725
107807,243231,264512,-9.2087777761,3.4983066412,0.693918554,726
107896,243235,264527,-9.1549392676,3.4372896648999998,0.7274180704000001,727
108002,243235,264560,-9.274580397600001,3.4492537779,0.7992027483999999,728
108105,243226,264554,-9.3032942688,3.4983066412,0.8135596839999999,729
108209,243311,264569,-9.188438784,3.3643085755999995,0.6520441585,730
108272,243297,264576,-9.165706969299999,3.4265219632000004,0.7357929495000001,731
108310,243301,264578,-9.2219383004,3.6502508763,0.7513462964000001,732
108428,243326,264623,-9.2279203569,3.3834511564,0.6843472636,733
108580,243300,264627,-9.2458665264,3.5593236175,0.8518448456000001,734
108654,243371,264641,-9.1980100744,3.5258241011,0.7549355303,735
108823,243394,264639,-9.0891366461,3.4875389395,0.6795616184,736
108882,243382,264694,-9.3224368496,3.3930224468000003,0.6556333924,737
109023,243445,264656,-9.3164547931,3.5066815203,0.7549355303,738
109155,243441,264715,-9.1609213241,3.4516466004999997,0.7704888772,739
109161,243461,264662,-9.2973122123,3.326023414,0.7609175868,740
109306,243496,264727,-9.2410808812,3.3894332128999998,0.7226324252,741
109427,243532,264649,-9.0125663229,3.3547372851999997,0.7082754896000001,742
109551,243542,264761,-9.2590270507,3.445664544,0.6699903279999999,743
109627,243528,264705,-9.207581364800001,3.4743784152000003,0.7513462964000001,744
109763,243584,264770,-9.0891366461,3.3320054705,0.71784678,745
109822,243597,264735,-9.1561356789,3.5401810367,0.6664010940999999,746
109988,243612,264734,-9.1704926145,3.4073793824000003,0.8410771438999999,747
110093,243626,264794,-9.207581364800001,3.4504501892,0.7561319416,748
110161,243638,264753,-9.3595255999,3.4564322457,0.7692924659,749
110311,243678,264794,-9.2829552767,3.4923245847,0.8410771438999999,750
110343,243617,264807,-9.207581364800001,3.3882368016,0.741775006,751
110204,243593,264758,-9.188438784,3.3499516399999996,0.8027919822999999,752
109807,243528,264709,-9.032905315,3.4265219632000004,0.7274180704000001,753
109384,243446,264684,-9.1920280179,3.3834511564,0.8219345630999999,754
109131,243351,264621,-9.2039921309,3.4444681327,0.8231309743999999,755
109014,243393,264621,-9.21236701,3.5772697869999996,0.8267202082999999,756
109054,243425,264605,-9.242277292499999,3.5042886977,0.7704888772,757
109170,243478,264681,-9.108279226899999,3.5306097463,0.6807580296999999,758
109262,243473,264673,-9.188438784,3.4408788988000003,0.789631458,759
109366,243492,264698,-9.1992064857,3.4265219632000004,0.7597211755,760
109404,243492,264705,-9.1848495501,3.5210384559,0.8219345630999999,761
109390,243494,264708,-9.178867493599999,3.3643085755999995,0.7752745223999999,762
109382,243512,264658,-9.2697947524,3.46959277,0.7836494015,763
109382,243492,264650,-9.2255275343,3.3882368016,0.7034898444000001,764
109476,243494,264686,-9.3463650756,3.3798619225,0.8075776275,765
109507,243523,264649,-9.355936366,3.4516466004999997,0.7274180704000001,766
109606,243549,264721,-9.3260260835,3.4971102299,0.8650053699,767
109667,243552,264677,-9.3212404383,3.493520996,0.9068797654,768
109780,243598,264667,-9.260223461999999,3.5497523270999998,0.7082754896000001,769
109760,243576,264675,-9.0903330574,3.4360932536,0.7692924659,770
109625,243509,264679,-9.1357966868,3.4875389395,0.7645068207,771
109321,243438,264630,-9.2697947524,3.4504501892,0.7034898444000001,772
109016,243338,264603,-9.260223461999999,3.5162528107,0.7752745223999999,773
108825,243356,264571,-9.3463650756,3.4767712378,0.71784678,774
108801,243349,264643,-9.2458665264,3.5796626096,0.7369893608,775
108946,243357,264557,-9.1776710823,3.6311082955,0.8171489179,776
109064,243415,264632,-9.188438784,3.4743784152000003,0.7130611348,777
109088,243464,264657,-9.21236701,3.4923245847,0.7465606512,778
109334,243455,264602,-9.2937229784,3.5126635768,0.7082754896000001,779
109338,243478,264640,-9.3499543095,3.4791640604,0.8075776275,780
109426,243522,264738,-9.2219383004,3.4839497056,0.741775006,781
109490,243463,264675,-9.1417787433,3.4516466004999997,0.7369893608,782
109526,243504,264675,-9.2614198733,3.5688949079,0.8458627891,783
109638,243514,264716,-9.1298146303,3.4301111971,0.9224331123,784
109721,243553,264752,-9.2267239456,3.4983066412,0.6891329087999999,785
109837,243560,264729,-9.265009107200001,3.3798619225,0.7513462964000001,786
109950,243593,264746,-9.178867493599999,3.4743784152000003,0.71784678,787
110066,243639,264736,-9.2410808812,3.4791640604,0.7274180704000001,788
110135,243625,264735,-9.1704926145,3.5449666819,0.7800601676,789
110057,243538,264769,-9.3738825355,3.4133614389,0.8039883936,790
109727,243443,264683,-9.0699940653,3.4923245847,0.7561319416,791
109349,243403,264618,-9.178867493599999,3.4253255519,0.7214360139,792
109103,243369,264598,-9.1453679772,3.5030922864000003,0.7082754896000001,793
109010,243359,264653,-9.1369930981,3.4504501892,0.7369893608,794
109103,243344,264642,-9.2219383004,3.6598221666999997,0.8267202082999999,795
109167,243415,264683,-9.1980100744,3.5784661983,0.765703232,796
109325,243461,264681,-9.1417787433,3.46959277,0.7322037156,797
109504,243468,264708,-9.2027957196,3.4169506728,0.741775006,798
109614,243494,264687,-9.188438784,3.517449222,0.8458627891,799
109680,243501,264720,-9.178867493599999,3.5126635768,0.6891329087999999,800
109757,243506,264744,-9.2925265671,3.445664544,0.6987041992,801
109766,243554,264735,-9.162117735399999,3.5545379723,0.7322037156,802
109921,243550,264767,-9.2781696315,3.493520996,0.7752745223999999,803
109983,243563,264740,-9.1692962032,3.4839497056,0.7513462964000001,804
110132,243573,264765,-9.2793660428,3.541377448,0.7046862557000001,805
110226,243643,264812,-9.2171526552,3.4851461168999998,0.8123632727,806
110383,243620,264784,-9.236295236,3.5270205124,0.8135596839999999,807
110411,243684,264870,-9.188438784,3.5557343836,0.7034898444000001,808
110600,243682,264791,-9.3786681807,3.3786655112000004,0.789631458,809
110667,243702,264849,-9.284151688,3.6167513599,0.7226324252,810
110621,243641,264776,-9.1465643885,3.445664544,0.7752745223999999,811
110349,243595,264796,-9.2985086236,3.4169506728,0.741775006,812
110033,243534,264786,-9.2458665264,3.4923245847,0.7740781111,813
109799,243511,264724,-9.1609213241,3.4181470840999997,0.8183453291999999,814
109746,243483,264767,-9.265009107200001,3.290131075,0.6520441585,815
109828,243517,264741,-9.260223461999999,3.5126635768,0.8267202082999999,816
109989,243576,264818,-9.2267239456,3.3032915993,0.7513462964000001,817
110150,243601,264801,-9.1704926145,3.4803604716999996,0.7513462964000001,818
110269,243668,264856,-9.1704926145,3.4648071248,0.9032905315,819
110351,243659,264880,-9.1429751546,3.3320054705,0.7513462964000001,820
110482,243687,264865,-9.3463650756,3.3882368016,0.7465606512,821
110470,243705,264895,-9.2985086236,3.4313076084,0.7405785947,822
110573,243711,264829,-9.0987079365,3.4683963587,0.7884350467,823
110670,243711,264899,-9.2111705987,3.4600214796,0.7752745223999999,824
110757,243764,264913,-9.2937229784,3.4983066412,0.8566304908000001,825
110867,243757,264977,-9.260223461999999,3.4779676491,0.7465606512,826
110975,243811,264967,-9.21236701,3.5258241011,0.6269195211999999,827
111081,243816,264991,-9.2518485829,3.4121650276000004,0.7082754896000001,828
111170,243848,264981,-9.299705034899999,3.4743784152000003,0.7513462964000001,829
111320,243868,264949,-9.1549392676,3.4779676491,0.7944171031999999,830
111410,243866,265043,-9.2506521716,3.5700913192,0.7992027483999999,831
111521,243895,264968,-9.1465643885,3.3690942208,0.7609175868,832
111491,243902,264971,-9.0999043478,3.3690942208,0.8039883936,833
111288,243800,264968,-9.3690968903,3.4923245847,0.8470592004,834
110955,243748,264953,-9.2458665264,3.3535408739,0.7848458128,835
110673,243692,264870,-9.1932244292,3.4743784152000003,0.7884350467,836
110550,243680,264886,-9.274580397600001,3.5114671655,0.8123632727,837
110558,243702,264878,-9.1034935817,3.4839497056,0.7034898444000001,838
110698,243767,264939,-9.4133641084,3.5449666819,0.7082754896000001,839
110778,243756,264865,-9.2159562439,3.5928231339,0.8027919822999999,840
110902,243776,264895,-9.131011041599999,3.4492537779,0.8219345630999999,841
110949,243777,264909,-9.2027957196,3.5246276898,0.7369893608,842
110978,243802,264904,-9.260223461999999,3.4169506728,0.8027919822999999,843
110928,243772,264963,-9.2219383004,3.5162528107,0.9116654106,844
111031,243796,264910,-9.0999043478,3.5030922864000003,0.7465606512,845
111048,243834,264933,-9.284151688,3.5449666819,0.8793623055,846
111118,243839,264884,-9.1992064857,3.4408788988000003,0.7226324252,847
111163,243859,264949,-9.3212404383,3.5126635768,0.8506484343,848
111221,243849,264917,-9.3415794304,3.5724841418,0.7429714173,849
111316,243861,264957,-9.1238325738,3.4360932536,0.7429714173,850
111347,243875,264960,-9.0987079365,3.5018958750999998,0.8039883936,851
111457,243856,264970,-9.21236701,3.4839497056,0.6604190376,852
111537,243867,264957,-9.2506521716,3.5210384559,0.71784678,853
111571,243873,264926,-9.2697947524,3.5306097463,0.8267202082999999,854
111511,243847,264998,-9.188438784,3.5784661983,0.7800601676,855
111313,243740,264880,-9.2985086236,3.5210384559,0.8279166196,856
110891,243685,264853,-9.3607220112,3.4827532943,0.8554340795,857
110524,243627,264823,-9.2039921309,3.4085757937,0.7944171031999999,858
110309,243611,264749,-9.2793660428,3.4504501892,0.7704888772,859
110209,243614,264856,-9.2985086236,3.3738798660000002,0.7465606512,860
110275,243641,264800,-9.2039921309,3.4743784152000003,0.7465606512,861
110326,243644,264816,-9.178867493599999,3.493520996,0.7848458128,862
110390,243676,264776,-9.1334038642,3.5078779316,0.7130611348,863
110427,243699,264800,-9.3224368496,3.46959277,0.7082754896000001,864
110426,243738,264833,-9.2554378168,3.5306097463,0.6269195211999999,865
110379,243701,264876,-9.355936366,3.4073793824000003,0.7609175868,866
110395,243730,264868,-9.3930251163,3.4731820039,0.7465606512,867
110393,243707,264876,-9.1226361625,3.4683963587,0.7286144817,868
110450,243727,264855,-9.1704926145,3.46959277,0.7465606512,869
110497,243746,264824,-9.2398844699,3.5449666819,0.7369893608,870
110530,243782,264873,-9.2757768089,3.4073793824000003,0.7226324252,871
110621,243802,264883,-9.207581364800001,3.5114671655,0.8793623055,872
110676,243796,264920,-9.1692962032,3.2793633733,0.8087740388,873
110755,243790,264894,-9.247062937699999,3.4408788988000003,0.7142575461,874
110789,243834,264855,-9.1704926145,3.5306097463,0.8506484343,875
110869,243846,264904,-9.1034935817,3.4743784152000003,0.7992027483999999,876
110908,243816,264920,-9.1836531388,3.5030922864000003,0.6604190376,877
110949,243832,264884,-9.1465643885,3.4229327293,0.789631458,878
110844,243832,264852,-9.1573320902,3.5353953915,0.7561319416,879
110513,243743,264875,-9.1226361625,3.4803604716999996,0.7561319416,880
110018,243625,264758,-9.178867493599999,3.4265219632000004,0.7752745223999999,881
109603,243588,264778,-9.2554378168,3.4313076084,0.7597211755,882
109355,243514,264753,-9.2219383004,3.4923245847,0.7800601676,883
109316,243576,264708,-9.0939222913,3.5557343836,0.7465606512,884
109350,243610,264775,-9.3415794304,3.6646078119,0.7788637562999999,885
109410,243606,264759,-9.3260260835,3.5258241011,0.6999006105000001,886
109466,243630,264784,-9.3224368496,3.4073793824000003,0.765703232,887
109474,243660,264808,-9.055637129700001,3.5162528107,0.8685946038000001,888
109428,243596,264736,-9.2027957196,3.5353953915,0.8506484343,889
109396,243613,264750,-9.1274218077,3.5353953915,0.7932206919,890
109456,243617,264758,-9.2889373332,3.5162528107,0.8985048863,891
109452,243621,264804,-9.2410808812,3.5736805531,0.7692924659,892
109486,243625,264790,-9.0520478958,3.4073793824000003,0.7944171031999999,893
109504,243670,264757,-9.1322074529,3.4648071248,0.8925228298,894
109553,243655,264850,-9.1369930981,3.4791640604,0.8039883936,895
109641,243662,264789,-9.2889373332,3.5593236175,0.6699903279999999,896
109579,243718,264797,-9.2697947524,3.6442688197999997,0.693918554,897
109768,243736,264809,-9.1226361625,3.6311082955,0.7609175868,898
109826,243738,264813,-9.2781696315,3.4504501892,0.8123632727,899
109914,243765,264865,-9.1740818484,3.397808092,0.7561319416,900
109954,243758,264811,-9.2793660428,3.4779676491,0.7884350467,901
110054,243760,264835,-9.1704926145,3.5449666819,0.8757730716000001,902
110019,243767,264809,-9.1226361625,3.3559336964999997,0.6795616184,903
109828,243738,264817,-9.3068835027,3.6741791022999997,0.6747759731999999,904
109356,243593,264774,-9.3355973739,3.5976087790999998,0.7740781111,905
108950,243577,264768,-9.2446701151,3.4492537779,0.7944171031999999,906
108656,243508,264698,-9.2279203569,3.445664544,0.7944171031999999,907
108622,243489,264727,-9.2267239456,3.5018958750999998,0.71784678,908
108607,243551,264722,-9.3032942688,3.314059301,0.8039883936,909
108706,243578,264744,-9.2925265671,3.4875389395,0.7274180704000001,910
108781,243585,264733,-9.3260260835,3.5066815203,0.7046862557000001,911
108910,243631,264766,-9.0855474122,3.3367911156999996,0.8087740388,912
108912,243647,264808,-9.2171526552,3.4839497056,0.7226324252,913
108915,243610,264789,-9.2374916473,3.4025937372,0.8123632727,914
108915,243644,264769,-9.1549392676,3.5593236175,0.7082754896000001,915
108980,243660,264827,-9.2315095908,3.4600214796,0.789631458,916
109011,243706,264798,-9.274580397600001,3.4504501892,0.6089733517,917
109091,243698,264861,-9.2279203569,3.3690942208,0.7788637562999999,918
109178,243724,264841,-9.3367937852,3.4169506728,0.6855436748999999,919
109266,243736,264841,-9.207581364800001,3.5688949079,0.8458627891,920
109338,243752,264865,-9.340383019099999,3.493520996,0.7848458128,921
109428,243830,264895,-9.3643112451,3.4743784152000003,0.7513462964000001,922
109498,243811,264861,-9.1992064857,3.4839497056,0.741775006,923
109627,243825,264895,-9.0987079365,3.5066815203,0.7704888772,924
109692,243826,264834,-9.3176512044,3.4408788988000003,0.7992027483999999,925
109773,243844,264899,-9.3236332609,3.445664544,0.8422735552,926
109730,243826,264871,-9.265009107200001,3.4025937372,0.7465606512,927
109460,243743,264862,-9.265009107200001,3.4121650276000004,0.741775006,928
109062,243634,264747,-9.2315095908,3.4959138186,0.7082754896000001,929
